peg_x,peg_y,peg_z,peg_qw,peg_qx,peg_qy,peg_qz,q_init_ur_shoulder_pan_joint,q_init_ur_shoulder_lift_joint,q_init_ur_elbow_joint,q_init_ur_wrist_1_joint,q_init_ur_wrist_2_joint,q_init_ur_wrist_3_joint,q_reach_ur_shoulder_pan_joint,q_reach_ur_shoulder_lift_joint,q_reach_ur_elbow_joint,q_reach_ur_wrist_1_joint,q_reach_ur_wrist_2_joint,q_reach_ur_wrist_3_joint,peg_site_x,peg_site_y,peg_site_z,ee_init_x,ee_init_y,ee_init_z
0.22737193,-0.19337372,-0.06633121,-0.8927228,-0.13108021,-0.31510806,-0.29422942,2.9954534,-3.2849023,-0.8898573,-4.3264456,-1.520688,3.9328165,2.9994984,-3.2488146,-0.7030847,-4.568835,-1.526418,3.9312468,0.22737193,-0.19337372,-0.06633121,0.16339758,-0.18851288,-0.14303619
0.13401517,0.115256526,1.0432178,-0.06015618,0.8145094,0.4989438,0.28984606,0.3936602,0.7640225,-1.7699136,1.989344,-1.7406727,-0.8997351,0.4276016,0.8529561,-1.599477,1.7462072,-1.7149099,-0.9229669,0.13401517,0.115256526,1.0432178,0.092801616,0.076533586,1.1256919
0.22889765,0.05798063,0.92529553,-0.4926258,-0.8065142,-0.10670241,-0.30898094,-3.4409082,2.4079344,1.6477981,-1.2741672,-2.1214645,-3.731638,-3.5081773,2.4833896,1.3276026,-1.03539,-2.0467763,-3.7301104,0.22889765,0.05798063,0.92529553,0.16854526,0.13084877,0.9576656
0.3639418,-0.039256368,0.22448108,0.8068989,-0.3451672,0.20024334,-0.43551853,-2.729414,3.7969272,-1.4873354,4.733589,1.4731708,3.0149796,-2.7145307,3.7701666,-1.208876,4.4771123,1.4800153,3.0270343,0.3639418,-0.039256368,0.22448108,0.30156124,-0.077517435,0.15632863
-0.7427987,-0.046689346,1.1219918,-0.17981689,0.45145687,-0.7898382,0.37417677,-2.9063084,0.63819736,-1.6226659,-3.0662434,-2.1419802,-0.54556024,-2.7327762,0.7350831,-1.6666902,-3.21951,-2.2874255,-0.7162571,-0.7427987,-0.046689346,1.1219918,-0.80498886,-0.0038174405,1.1875232
-0.63880444,-0.42104742,0.52772045,-0.6670112,0.27312255,-0.110738605,0.68427855,-2.7222815,-1.4129096,1.9806851,3.542043,-1.5899731,0.43726304,-2.7121973,-1.6343666,1.9756601,3.7710633,-1.5985991,0.4476049,-0.63880444,-0.42104742,0.52772045,-0.6909556,-0.44232738,0.44509226
0.6765912,0.107798666,0.43687856,-0.058787394,0.64367354,-0.093334585,-0.7573091,-1.8673828,-2.4399617,-2.2260036,-2.5689137,-0.13508281,-3.8327336,-1.4735088,-2.2192929,-2.6965346,-0.9005102,0.35228842,-5.2207,0.6765912,0.107798666,0.43687856,0.7729858,0.08609406,0.42148393
-0.04865164,0.15705797,1.2684394,-0.14615057,0.6523963,-0.6952017,-0.2640335,-4.751387,-1.4367669,2.2025752,3.3555455,1.7332814,-1.6462944,-4.7709546,-1.1557873,2.1144843,3.1600337,1.7009665,-1.6252168,-0.04865164,0.15705797,1.2684394,-0.034521572,0.101277046,1.3502247
-0.16598381,0.41795066,0.8287106,0.4963174,0.5079207,-0.6793342,0.184907,0.21135688,4.160036,-2.004827,3.520741,-5.403869,5.4134517,0.35096857,4.00389,-1.8754804,3.6008148,-5.28307,5.320204,-0.16598381,0.41795066,0.8287106,-0.11733435,0.49349138,0.87260634
-0.028435713,0.23595732,0.92906475,-0.010887718,0.6884121,-0.6340798,0.3520128,-0.55755275,-1.0015757,2.5364704,-0.6776526,-1.4648889,-2.4628491,-0.56222945,-0.6887002,2.3338,-0.76447445,-1.482894,-2.4651065,-0.028435713,0.23595732,0.92906475,-0.07828242,0.2790991,1.0042584
0.44183776,0.5914063,0.9782948,0.118296884,0.7731821,0.5180341,-0.3461733,0.62604064,-0.667762,1.9097469,1.0566279,-1.3872465,-1.0996362,0.5757457,-0.5250721,2.05163,0.7724656,-1.359935,-1.0916975,0.44183776,0.5914063,0.9782948,0.4831124,0.6455652,1.0515288
0.4001325,0.24803789,1.291191,0.19737959,0.5617579,0.68294483,-0.42314968,-0.9303435,-2.021116,2.2458918,3.7648401,0.8262656,-1.7456619,-1.0470587,-1.7527149,2.2632592,3.3889165,0.95789045,-1.6218938,0.4001325,0.24803789,1.291191,0.42071414,0.3280114,1.3475881
-0.288356,-0.13594598,0.18234307,-0.27236837,0.22351858,-0.68530434,0.6373483,-1.7731081,0.04998802,1.3505887,-1.3002946,3.7878885,3.1335876,-1.6378222,0.036208007,1.1472152,-1.1873426,3.9358015,3.0264235,-0.288356,-0.13594598,0.18234307,-0.35417888,-0.060766343,0.18626359
0.15485647,0.5091641,0.8827772,0.794938,0.18264809,-0.57542175,-0.060025435,-0.667131,-3.378801,1.5101904,-0.81918657,-0.7280709,1.604121,-0.50827235,-3.3211763,1.381581,-0.8259411,-0.8512318,1.7035507,0.15485647,0.5091641,0.8827772,0.2485341,0.5312949,0.8556713
-0.011804093,-0.67344457,0.4268503,0.7627073,-0.32291505,0.17864224,0.53112185,-2.128996,-1.3751602,2.5418303,2.907348,-1.1204839,-1.6327099,-2.1892612,-1.8597094,2.6105232,3.3390024,-1.1326007,-1.681037,-0.011804093,-0.67344457,0.4268503,-0.0047529894,-0.74167866,0.35408774
0.3132423,-0.90027183,0.624906,0.047968473,-0.1087098,0.9603995,0.25201973,-4.0645733,-4.0939875,0.7652998,4.4906693,5.047569,5.9314775,-4.02,-4.0891957,0.4970983,4.793642,5.0607815,5.8745604,0.3132423,-0.90027183,0.624906,0.3095079,-0.9497227,0.711743
-0.0028430675,-0.32232448,-0.29524374,0.18131383,-0.43758634,0.19576783,0.8586725,-3.278969,0.56506956,1.2674527,3.8060305,-1.1748571,-4.637683,-3.3579524,0.38587233,1.367231,3.8935401,-1.2542442,-4.664156,-0.0028430675,-0.32232448,-0.29524374,0.06520652,-0.37181267,-0.34928235
-0.09138324,-0.3094337,0.086281896,0.32352364,-0.5559431,-0.29699856,-0.7057277,-2.1420383,2.6003444,-1.5039467,-4.0205817,4.626468,-4.634543,-2.1293907,2.7404032,-1.453318,-4.2033925,4.6322536,-4.6291795,-0.09138324,-0.3094337,0.086281896,-0.15063491,-0.38732585,0.065738074
-0.6539054,-0.43409193,0.8195958,0.4919582,0.68485224,0.14150625,0.5185851,-2.089137,-0.66189647,0.6916267,-6.1557064,-3.1140769,-0.449882,-1.9570992,-0.59739095,0.5365173,-6.2828665,-2.9703336,-0.6694318,-0.6539054,-0.43409193,0.8195958,-0.73885924,-0.3813848,0.8174051
0.3330334,0.11787018,1.4194728,-0.5004436,0.746025,-0.11069416,-0.4251467,1.1472142,-0.4926121,-0.7675178,-1.5899208,-3.7781749,-0.6105425,1.3112246,-0.62062013,-0.34119132,-1.9578928,-3.902192,-0.6903066,0.3330334,0.11787018,1.4194728,0.3853882,0.033789244,1.4332341
0.18117976,0.37548634,1.2551959,-0.70353967,-0.5600646,-0.29240146,0.32536286,-1.1102475,-1.1379453,-0.48286545,1.4128776,-1.1579224,-5.287365,-1.2600479,-1.2826557,0.020406932,1.0999165,-1.3045557,-5.324542,0.18117976,0.37548634,1.2551959,0.1764814,0.4733192,1.23503
0.019805482,0.314636,0.29199812,0.6998051,-0.040218014,0.5547419,0.4482374,0.80598456,-0.48088405,1.299585,-1.2205554,-1.4235468,1.1656908,0.7918071,-0.3740597,0.9162076,-0.95210654,-1.4436367,1.1787529,0.019805482,0.314636,0.29199812,-0.054231316,0.25927582,0.25386932
-0.50752705,0.062074598,1.1530786,-0.7015241,-0.5474234,-0.4292508,0.15471043,-2.5193222,-6.252523,-1.5314463,4.7202005,2.9676616,4.1059446,-2.3210614,-6.2831817,-1.3534878,4.5177183,2.777132,4.0425506,-0.50752705,0.062074598,1.1530786,-0.55081457,0.15216266,1.1498643
-0.18531045,0.29787925,1.3018745,-0.49574128,-0.51645917,-0.61247236,-0.33524334,4.201973,4.975719,-1.771162,5.5896444,3.5969872,2.85666,4.0111628,4.7598057,-1.7270826,5.8961635,3.7861905,3.0140004,-0.18531045,0.29787925,1.3018745,-0.28066394,0.30801982,1.330245
0.6352363,0.19971056,0.38210714,-0.61262983,-0.21823977,0.7375436,0.18189432,4.598825,3.0316145,-1.8154114,-3.4326496,0.20334274,1.2370887,5.109043,2.7245357,-1.874437,-4.382824,-0.43625858,2.495231,0.6352363,0.19971056,0.38210714,0.73354393,0.1996196,0.40042698
-0.27049485,0.7116202,0.028863333,0.8940197,0.025919972,0.36165288,0.2631806,-1.4697129,-3.0498352,-0.9858059,5.508658,2.3154287,-3.6497858,-1.549855,-2.9236045,-0.99752337,5.3199253,2.2954879,-3.7578444,-0.27049485,0.7116202,0.028863333,-0.33652413,0.6972188,-0.044843733
0.70383817,-0.24660432,0.91638714,-0.19738317,-0.19231343,0.4168924,0.86617327,3.553986,4.28956,-0.645585,-4.8335724,-0.6846296,1.3114705,3.7651381,4.252242,-0.5176438,-5.266722,-0.62182117,1.7046095,0.70383817,-0.24660432,0.91638714,0.753611,-0.31123266,0.85854393
-0.028809588,0.040679093,0.44401467,0.036194626,-0.38314956,-0.5819825,0.7163678,1.1235368,-2.9338078,-1.680142,-4.7791724,4.52863,-0.53451204,1.130406,-2.9736938,-1.3759396,-5.03659,4.5573945,-0.5226913,-0.028809588,0.040679093,0.44401467,0.030298537,0.121288195,0.4411161
0.2245226,0.36872703,0.48428562,-0.5962936,-0.42680156,0.67372054,-0.09151503,-5.7761784,-3.08595,-2.549987,-0.92568916,-4.890663,5.182396,-5.526674,-2.9899714,-2.3989365,-1.168953,-4.6794796,5.113306,0.2245226,0.36872703,0.48428562,0.2970579,0.43195793,0.5114974
-0.11668028,-0.21625608,0.5081194,-0.65496,0.12247019,-0.14835975,-0.7307653,1.4671134,-2.9915457,2.2348628,5.8591614,-1.6385199,-4.932952,1.22945,-2.792314,2.0152235,5.8718615,-1.728066,-5.1436133,-0.11668028,-0.21625608,0.5081194,-0.11821483,-0.25398192,0.41552135
-0.19896118,0.18970388,1.0614578,0.6681493,0.60149086,0.34475276,-0.27005702,3.8565013,0.1167618,-2.0037992,-1.3395433,-3.7219863,3.9698744,4.0964746,0.1239828,-1.7717775,-1.5806056,-3.9527194,3.9546275,-0.19896118,0.18970388,1.0614578,-0.21254309,0.2887016,1.0575869
-0.12462504,0.5106936,0.83156455,-0.65584946,-0.50417376,0.067297116,-0.55780053,0.15762202,-2.3777347,1.9362167,-0.49817368,-0.63830185,-0.005912989,-0.3271266,-2.2488277,1.6958318,-0.060630277,-1.0119175,-0.47071767,-0.12462504,0.5106936,0.83156455,-0.17204335,0.5843337,0.78330857
-0.2868404,-0.4453053,0.7186607,-0.6843492,0.34569183,-0.41633263,0.48870292,-4.041261,-1.516859,-1.8638545,4.0505958,0.7140461,2.3504603,-3.899932,-1.6065378,-1.6320404,3.8372314,0.84909964,2.4488258,-0.2868404,-0.4453053,0.7186607,-0.3776119,-0.45192748,0.67722785
-0.9396646,-0.17483315,0.33317435,0.26641363,-0.29339862,0.49700108,-0.7719656,3.637442,6.129893,1.0207977,3.0579634,3.642782,0.9222091,3.7604165,5.999655,1.1961433,3.1882455,3.5599878,1.1179177,-0.9396646,-0.17483315,0.33317435,-1.0114449,-0.11373268,0.2997929
0.48410445,0.36241147,0.27361265,-0.037969247,0.08069844,-0.30854777,-0.9470187,-1.9528862,-2.4628613,-1.2537843,4.7442865,-5.0854006,-0.20849296,-1.9205756,-2.5351927,-0.9009342,4.429156,-5.0548387,-0.14736606,0.48410445,0.36241147,0.27361265,0.49704596,0.30335855,0.19395544
-0.21958444,-0.076087095,0.8945338,-0.39400703,-0.07143097,-0.8810347,0.2518611,4.6169844,5.222844,2.1603034,-0.18781577,3.9257588,2.7938159,4.818133,5.436254,1.9927819,-0.32975188,4.0526776,2.6168299,-0.21958444,-0.076087095,0.8945338,-0.28541306,-0.026078567,0.9507987
-0.20629537,0.28279176,0.7345799,0.55385256,0.45691228,-0.2949215,0.6304759,-4.5419984,5.052817,-2.5487828,1.035677,4.7683463,-4.6030717,-4.3940196,4.9502473,-2.320241,0.9339118,4.669436,-4.5492315,-0.20629537,0.28279176,0.7345799,-0.2312412,0.37059236,0.6937294
0.6310919,0.5932116,0.068613276,0.47382244,0.18340209,-0.8007931,0.3171535,-2.0960255,2.4869661,-0.8868393,5.015645,-1.336061,-2.0255327,-2.062955,2.3888175,-0.97498393,5.1886234,-1.3252138,-2.0180058,0.6310919,0.5932116,0.068613276,0.69534534,0.6613865,0.10359446
-0.03527389,0.2727447,0.69130576,0.74868244,-0.2470037,0.58070844,0.20307995,-1.9084634,-3.6644971,1.2002168,-0.43353575,4.1580424,-1.3155396,-1.9788345,-3.4206755,0.72074574,-0.21038589,4.226235,-1.3243423,-0.03527389,0.2727447,0.69130576,-0.112194836,0.21217316,0.6709524
0.32167363,-0.44442952,0.11197749,-0.81595737,-0.2068701,-0.35869914,-0.4034269,2.7157555,-3.0236259,-0.68770134,4.4558663,1.2857294,-5.9147053,2.748574,-3.0624738,-0.37641126,4.2193537,1.3041432,-5.9155717,0.32167363,-0.44442952,0.11197749,0.24644561,-0.43961185,0.046269543
-0.05442776,0.74022686,0.44007015,-0.87474453,-0.103050694,-0.42170274,0.21533544,0.8922218,-1.0183147,1.735369,4.234489,-0.695236,-3.4498594,0.7701065,-1.1046966,1.6408738,4.552011,-0.7322483,-3.6285336,-0.05442776,0.74022686,0.44007015,-0.1237661,0.77641696,0.37776068
-0.29126924,-0.562795,0.57162535,-0.05725331,-0.45084602,-0.68951577,-0.56393963,2.2427073,-3.0505717,-2.1211975,3.0814264,-5.8634377,-4.630397,2.9482927,-3.0324972,-2.454337,4.7974434,-5.6626387,-6.1648264,-0.29126924,-0.562795,0.57162535,-0.35001466,-0.63540155,0.6073642
-0.22584891,-0.47102123,-0.19588126,-0.17926721,0.27564117,-0.35867596,-0.8736342,-5.6524367,-3.6099195,-1.2787495,0.35990113,2.4721792,-3.5829623,-5.8370395,-3.3989036,-1.5380462,0.18023661,2.4742873,-3.8942857,-0.22584891,-0.47102123,-0.19588126,-0.19054677,-0.5435742,-0.25495595
-0.38897893,-0.26109782,1.2145113,0.46820962,-0.839424,0.13246118,0.2420767,-3.673126,-1.2971486,1.7132374,3.3122656,0.9339234,-1.0071987,-3.773418,-1.1248224,1.5981514,3.221555,1.0198368,-0.9523463,-0.38897893,-0.26109782,1.2145113,-0.36074185,-0.34611627,1.258947
-0.8528054,-0.1225451,0.57407486,0.46333614,-0.28035516,0.839743,0.03939945,-3.4520824,6.0463243,1.8594732,-2.3488674,1.0362796,-4.0090632,-3.6334782,6.2261486,1.8998069,-2.6798685,0.8688544,-3.8533497,-0.8528054,-0.1225451,0.57407486,-0.92841285,-0.15514192,0.6308283
0.48205492,-0.31569418,0.48741737,-0.04338232,0.48967776,0.64225084,-0.58808804,-1.5114357,-0.114277996,0.843434,5.9355745,-0.82927096,-3.9505372,-1.6234807,0.07802741,0.49037462,6.077319,-0.9001006,-3.9417794,0.48205492,-0.31569418,0.48741737,0.5452221,-0.24440286,0.51787144
-0.078520305,0.37605664,0.113171846,-0.3995196,-0.25817066,0.55758065,-0.6803204,-4.687259,2.818021,-2.286741,-0.28329617,-4.58293,4.1356997,-4.7028937,3.1072888,-2.2637553,-0.592603,-4.6129513,4.1370544,-0.078520305,0.37605664,0.113171846,-0.06909519,0.4725522,0.0886815
-0.34290358,-0.43298846,1.0387479,0.208799,0.90506256,-0.35966614,-0.0889101,3.8476887,5.8662386,1.2008222,-2.809975,1.6203146,-3.0776625,3.8376024,6.1068425,0.9354433,-2.775258,1.606426,-3.0730042,-0.34290358,-0.43298846,1.0387479,-0.31179014,-0.40158883,1.1284475
-0.30892545,0.6437914,0.012939733,0.6224944,-0.30559766,0.33407533,-0.6383608,-1.4661756,3.1942327,-1.3857024,-0.048031196,-3.8313231,-1.3553714,-1.619704,3.3162498,-1.4771942,-0.25251237,-3.7734954,-1.5849583,-0.30892545,0.6437914,0.012939733,-0.38953376,0.6483969,-0.046061013
-0.054656632,-0.30141395,0.2613728,0.7428776,0.3939451,-0.074311584,0.53611374,1.9228921,-2.3558724,-1.6533834,-1.5292331,1.5220509,5.412799,1.9453621,-2.3635607,-1.3979775,-1.7733802,1.5234677,5.427956,-0.054656632,-0.30141395,0.2613728,-0.085855626,-0.23491547,0.19351578
0.89499927,-0.2323382,0.64220166,0.3478906,0.26154834,-0.4547174,-0.7770436,-0.19606605,-1.104119,1.3752023,0.21089487,1.961162,0.27243128,-0.17769052,-1.3255155,1.5352614,0.28966394,1.9264164,0.29117477,0.89499927,-0.2323382,0.64220166,0.9672845,-0.2848072,0.59723675
-0.63262296,0.6076492,0.029923197,0.48265466,-0.4406001,0.1619375,-0.73938644,-4.5605416,6.28176,1.0766575,-2.5803206,5.6736736,5.247932,-4.676527,6.143206,1.1699458,-2.3360393,5.662454,5.029577,-0.63262296,0.6076492,0.029923197,-0.71340966,0.58906454,-0.026006363
-0.1673475,0.23824565,0.34801605,0.27746361,-0.06601356,-0.01181157,0.95839274,2.001257,-1.7764179,2.4488885,-2.1741939,-1.7269195,1.0181723,1.9575477,-1.9328384,2.2560284,-1.8306448,-1.6882244,0.96644646,-0.1673475,0.23824565,0.34801605,-0.15403867,0.2368464,0.24891551
-0.16078362,0.74493134,0.87370795,0.31727096,0.30418473,-0.84766823,0.29710165,5.657829,-2.3473995,-2.0754051,5.803215,-0.6857729,2.9765067,5.813804,-2.5509253,-2.0888503,6.218618,-0.6708084,2.721316,-0.16078362,0.74493134,0.87370795,-0.12507027,0.81460184,0.9359219
-0.41205284,0.11599239,0.12136895,-0.86730677,0.306927,0.08690225,-0.38212928,2.4272742,-0.57582605,1.5245663,4.3830233,-1.470165,-3.147286,2.4136224,-0.5914513,1.2850534,4.66076,-1.4781544,-3.1599817,-0.41205284,0.11599239,0.12136895,-0.3735215,0.06939399,0.041720185
-0.49228624,-0.6373506,0.5287505,-0.40886444,-0.35308808,-0.7413108,-0.39826754,-1.9705416,5.8590884,1.8989589,4.2971063,2.3418808,-0.019951401,-1.794288,5.96494,1.9239856,4.04752,2.5050652,-0.17134641,-0.49228624,-0.6373506,0.5287505,-0.5810301,-0.6675256,0.56359303
-0.33385533,-0.16103089,-0.023433462,-0.76585513,0.1083967,0.08643155,0.6278898,2.8072083,5.973291,2.4098368,-3.579838,4.979916,-0.54402494,2.7295806,5.6323333,2.5815434,-3.4050193,4.9679,-0.61875683,-0.33385533,-0.16103089,-0.023433462,-0.33422875,-0.18848802,-0.11958941
0.19075662,-0.14552219,0.6665116,-0.43276492,-0.5004416,0.70632654,-0.251745,1.8135345,-2.6848328,-1.5501856,3.579494,2.1813948,4.4128366,1.7757691,-2.9079452,-1.1452745,3.4321992,2.0877013,4.4480495,0.19075662,-0.14552219,0.6665116,0.22669455,-0.06664464,0.7163794
0.09327359,-0.07976829,1.3343801,0.32514483,0.8990209,0.084804475,0.28080314,2.661579,-1.9390181,-1.0975028,2.3279202,1.7888578,5.480862,2.6178477,-2.1557543,-0.92700285,2.3844488,1.7552801,5.5063214,0.09327359,-0.07976829,1.3343801,0.03726926,-0.026068565,1.3974663
-0.2392086,-0.29585618,0.87022114,-0.31167993,0.57366735,0.11949249,0.74798596,3.7327688,3.1978116,2.3780468,-2.094104,-1.6047312,-4.9062467,3.869717,3.0706863,2.2255356,-1.8338357,-1.6929566,-4.910958,-0.2392086,-0.29585618,0.87022114,-0.31757894,-0.34949204,0.8388957
0.13832176,-0.16519487,0.541552,0.17253055,0.6358773,-0.17390092,0.73188233,-0.8128184,-0.27484217,1.0518202,-4.04974,1.8743538,1.5172651,-0.7788563,-0.027286487,0.42806017,-3.6802673,1.8348854,1.5018761,0.13832176,-0.16519487,0.541552,0.051244926,-0.117798224,0.5284683
-0.5564776,-0.11885229,-0.20533274,-0.98489624,-0.080201246,-0.12199788,-0.09307855,3.2344005,6.2815533,1.2865299,-6.2578573,1.7115675,-4.82951,3.252687,6.0511513,1.5258371,-6.2528906,1.702759,-4.820006,-0.5564776,-0.11885229,-0.20533274,-0.5820016,-0.105325386,-0.30106962
-0.7416312,0.12638758,0.7161228,-0.36095926,-0.16706581,-0.60327137,-0.691275,-0.6375573,-2.1263797,-1.6410108,-0.60922784,2.9007137,2.1263833,-0.7911093,-2.0133588,-1.6432766,-1.1708498,2.9266677,1.6623318,-0.7416312,0.12638758,0.7161228,-0.80828017,0.055043094,0.6944923
-0.72334343,-0.42200223,1.0387444,-0.5800223,0.017258367,-0.73463887,-0.35154238,0.85038877,4.888653,-1.7016324,-3.1038764,-1.2950835,1.025923,0.9453935,5.1554565,-1.9219785,-3.1322997,-1.2099746,1.0036277,-0.72334343,-0.42200223,1.0387444,-0.8073514,-0.47565562,1.0467428
0.033925578,-0.4479386,1.117025,0.71660304,-0.22304326,-0.66012806,0.031028965,-2.745412,-1.1530498,0.72242326,-5.8555317,-0.91815597,-1.969569,-2.8616405,-0.77792346,0.012740922,-5.554928,-1.0145969,-1.9188334,0.033925578,-0.4479386,1.117025,0.1299197,-0.47580868,1.1141285
-0.62308735,-0.29374704,0.49934775,-0.46595812,-0.41242528,-0.097452424,-0.7767184,3.838939,-1.2570744,2.1469536,3.2497988,-2.261097,-3.1511054,3.9556649,-1.4757304,2.126582,3.5911949,-2.2887468,-3.0067022,-0.62308735,-0.29374704,0.49934775,-0.6962367,-0.27045107,0.43526605
-0.71524525,-0.00030911888,-0.01874972,-0.10136663,0.25072664,-0.03121896,0.96222985,0.28518832,-2.7687902,-1.5629529,3.2605643,4.853339,4.732469,0.3031979,-2.5360389,-1.7974164,3.2574573,4.850203,4.73096,-0.71524525,-0.00030911888,-0.01874972,-0.7641295,0.00061578135,-0.10598202
-0.00065422355,-0.7067798,0.9838392,-0.028521787,0.97162646,-0.17618057,-0.15520608,-2.0129251,-0.21398845,0.82580274,-5.325309,-1.2244705,-6.1755953,-2.0513604,-0.008159889,0.6452455,-5.374512,-1.2362195,-6.1556525,-0.00065422355,-0.7067798,0.9838392,0.028501248,-0.71779114,1.0788587
-0.4047434,0.085471235,1.2711949,-0.5923792,-0.49811813,-0.5903496,0.22902513,-4.8346634,-3.0548208,1.7292854,4.22535,-0.95942104,4.5207944,-4.714838,-3.1464033,1.6402856,4.418507,-1.0891054,4.5233545,-0.4047434,0.085471235,1.2711949,-0.45186925,0.17152718,1.2905219
0.07083979,0.9463312,0.41693896,-0.7929754,-0.28653544,-0.43798718,0.31185678,-1.8491108,3.7165165,-1.5153481,0.23952568,-3.974268,-2.3014164,-1.9815924,3.8300562,-1.6463292,0.18382385,-3.8478456,-2.4154015,0.07083979,0.9463312,0.41693896,0.019248787,1.0190921,0.37172604
-0.25006557,0.2462034,0.14336799,-0.021624014,0.5428307,-0.10247175,-0.8332867,2.507272,-0.063634254,0.8042971,5.105207,4.325851,-5.0475955,2.5515227,0.0646299,0.32244584,5.4160876,4.3663445,-5.0433664,-0.25006557,0.2462034,0.14336799,-0.16004202,0.22677809,0.10440112
0.12587301,-0.7756546,0.17939593,0.49419335,-0.02709585,0.67264515,0.55007935,5.3115773,-0.008983339,1.0631739,-0.6844015,2.8520403,1.1284425,5.4690146,-0.027560284,1.1215543,-0.5372571,2.9438205,1.324042,0.12587301,-0.7756546,0.17939593,0.06237064,-0.8523343,0.17003305
0.71150947,-0.55198073,0.42788428,-0.8496013,0.14652914,0.30571568,-0.40403557,2.38888,3.7093441,-0.67186016,2.229997,-2.0294626,-3.0676055,2.3450496,3.8738089,-0.7681508,2.1428607,-2.0224593,-3.1274018,0.71150947,-0.55198073,0.42788428,0.77529734,-0.552175,0.35087085
-0.11087786,0.78937125,0.97978544,-0.11589049,0.35127354,-0.8729019,0.31814855,1.1628664,-0.8633523,1.9558775,-2.3309639,0.95364124,-2.0754526,1.0530261,-0.70161635,2.0481682,-2.65165,0.9233007,-1.9599426,-0.11087786,0.78937125,0.97978544,-0.1534615,0.8367719,1.0568556
0.37956178,0.4418765,0.8256204,0.13137035,-0.033450965,0.9769151,-0.16510513,0.2888346,-0.10057743,0.993623,0.4970937,-1.1865304,1.3835313,0.22164989,0.1266126,0.73191977,0.50394833,-1.1967354,1.4573655,0.37956178,0.4418765,0.8256204,0.35278967,0.47325635,0.9167169
0.33776966,0.58120406,0.5434976,0.15759988,0.5233028,-0.83736104,-0.011953941,0.9558553,0.3895176,1.071557,3.540002,-4.56231,-1.4219501,0.9846148,0.6293725,0.80222785,3.5934167,-4.552862,-1.4219216,0.33776966,0.58120406,0.5434976,0.36541438,0.5956966,0.6385015
0.37074178,0.5663434,0.77342945,-0.45676076,-0.23393497,-0.45275193,0.72915,0.0344919,-1.7711395,1.9135323,4.6295533,-0.5238767,-2.6772552,-0.19945905,-1.7837353,1.7318757,5.225334,-0.561283,-3.1348753,0.37074178,0.5663434,0.77342945,0.36349666,0.65373874,0.7253714
-0.10464873,-0.105737716,-0.37267312,-0.26859945,-0.35877997,0.22128057,0.86612135,-3.4013598,0.62723184,0.8569792,-2.1925135,-1.5789992,0.71605396,-3.4017582,0.46507517,0.91917664,-2.0967264,-1.5779825,0.7164982,-0.10464873,-0.105737716,-0.37267312,-0.030612169,-0.12479526,-0.4371355
-0.017828602,-0.047242753,-0.20560844,-0.8340219,0.03103674,0.5251712,0.16625091,-6.0830216,2.7774124,-1.3023257,5.357832,-4.3358555,-1.1928018,-6.17038,2.872649,-1.1803694,5.113296,-4.403095,-1.249336,-0.017828602,-0.047242753,-0.20560844,0.068740286,-0.06988186,-0.2502548
-0.46175307,0.747652,0.33528727,-0.6011666,-0.41683385,-0.6471503,-0.21458045,4.9370513,-3.0434597,-1.3077292,4.728019,-2.6101649,0.9841228,4.7670593,-3.0919478,-1.2840943,4.954758,-2.8051655,1.2081926,-0.46175307,0.747652,0.33528727,-0.557451,0.76999617,0.35379806
-0.2254253,-0.04308283,0.966888,0.13063534,0.4005158,-0.714764,0.5582418,-2.041822,0.7938606,-1.9978998,4.774427,2.2728016,-5.2548685,-1.9402546,0.7673317,-1.7185708,4.488557,2.1584847,-5.340006,-0.2254253,-0.04308283,0.966888,-0.25146756,0.047183704,1.0011481
-0.070431344,0.018965378,0.82400715,-0.5863049,0.13745792,-0.6021339,0.5242009,-0.82297957,-1.6544421,1.782139,5.8997393,-1.9218102,-3.837687,-0.8094439,-1.4188416,1.4772285,5.9743586,-1.8670938,-3.832845,-0.070431344,0.018965378,0.82400715,-0.15544927,0.06597476,0.8002991
0.1573078,-0.11825133,0.70554805,-0.046579,-0.51460195,-0.25053486,0.8186865,-5.015207,-3.783014,1.959693,5.438717,-2.2832453,-0.8584632,-5.137637,-3.6405408,1.665685,5.5486155,-2.1592355,-0.91741073,0.1573078,-0.11825133,0.70554805,0.2392334,-0.072435506,0.6710646
0.7470051,-0.09280897,0.6738628,-0.30168042,0.20476414,0.78916526,0.49424562,0.32676992,0.90734136,-1.3660738,4.9816318,2.8122118,-2.5605743,0.4572433,0.9115033,-1.1999298,4.534551,2.7687206,-2.8646362,0.7470051,-0.09280897,0.6738628,0.7743795,-0.18317193,0.7068049
0.57593375,0.35572335,0.41462943,-0.14846922,-0.415345,0.49028423,0.7517092,1.0767374,-0.5867713,1.5562054,4.3883357,3.3915584,-0.40387058,1.2084918,-0.48610786,1.1845092,5.0561185,3.5157723,0.0025073746,0.57593375,0.35572335,0.41462943,0.6529359,0.2943463,0.39720747
0.38844997,-0.36457002,0.9330537,0.04431481,0.4719483,0.88037974,0.015249695,-0.96549433,-0.40177283,1.8139899,3.234812,-4.6646247,-1.5921013,-0.9343127,-0.16451159,1.6230973,3.1876943,-4.6492357,-1.6231768,0.38844997,-0.36457002,0.9330537,0.37920776,-0.36307225,1.0326144
